Item,Type,Date,Document Number,Description,Qty. Sold,Sales Price,Revenue,Address: Billing Address State,Customer/Project: Company Name
,Invoice,7/27/16,INV15495,Short Throw non plemum,2.00,$560.00 ,"$1,120.00 ",WA,Marysville School District 25
,Invoice,7/27/16,INV15499,Short Throw non plemum,3.00,$560.00 ,"$1,680.00 ",WA,Marysville School District 25
,Invoice,7/27/16,INV15498,Short Throw non plemum,10.00,$560.00 ,"$5,600.00 ",WA,Marysville School District 25
,Invoice,7/27/16,INV15492,Short Throw non plemum,2.00,$560.00 ,"$1,120.00 ",WA,Marysville School District 25
,Invoice,7/27/16,INV15496,Short Throw non plemum,9.00,$560.00 ,"$5,040.00 ",WA,Marysville School District 25
,Invoice,8/30/16,INV15627,Short Throw non plemum,1.00,$560.00 ,$560.00 ,WA,Marysville School District 25
,Invoice,10/10/16,INV15847,Short Throw non plemum,18.00,$560.00 ,"$10,080.00 ",WA,Marysville School District 25
,Credit Memo,10/13/16,345,Short Throw non plemum,-3.00,$560.00 ,"($1,680.00)",WA,Marysville School District 25
,Invoice,10/13/16,INV15864,Short Throw non plemum,3.00,$560.00 ,"$1,680.00 ",WA,Marysville School District 25
,Invoice,6/27/16,INV15413,"SONY : Full HD remotely operated 30x 1080p/60 PTZ Camera - HDMI, White",1.00,"$2,499.00 ","$2,499.00 ",WA,Marysville School District 25
,Invoice,2/20/16,INV14964,Vivitek  LNS-5STZ Semi Short Zoom Lens forD5010 Series projectors  THIS LENS WILL REPLACE THE LONG ZOOM D5190/D5380U LENS ORDERED ABOVE,1.00,$900.00 ,$900.00 ,WA,Marysville School District 25
,Invoice,1/26/16,INV14867,"Vivitek D5010-WNL Projector: 6000 lumens and 2000:1 contrast ratio, XGA, Connectivity options: HDMI v1.3, DVI-D, VGA-In, BNC, Component, S-Video, Composite *** OETC Contract ***",2.00,"$1,475.00 ","$2,950.00 ",WA,Marysville School District 25
,Invoice,11/29/16,INV16043,Vivitek DU9000 Projector,1.00,"$13,428.00 ","$13,428.00 ",WA,Marysville School District 25
,Invoice,9/1/16,INV15644,"Vivitek DW814 Projector - WXGA, 3600 lumens  ***Digital Edge Contract Pricing***",2.00,$896.25 ,"$1,792.50 ",WA,Marysville School District 25
,Invoice,12/29/16,INV16130,Installation and Testing of RF Remote for Da-Lite Screen. ACT will re-wire and configure  for RF Remote (with a distance of 75').   ACT Assumes that a lift will be available for use. I,1.00,$170.00 ,$170.00 ,WA,Marysville-Pilchuck High Sch
,Invoice,2/18/16,INV14958,Installation of 24 CAT6 cables for the second floor computer lab.  Qty. 6  CAT 6 cables will be pulled to each of the 4 outer columns of the lab for a total of 24 new pulls. All cables will be terminated on new 48 Port Patch Panel in 1st floor IDF. All cables will be labeled and tested. Installation includes all hardware less patch cables.,24.00,$193.00 ,"$4,632.00 ",WA,Monroe High School
,Invoice,2/11/16,INV14931,ACT Installation of Promethean Mount Upgrade utilizing existing customer board,1.00,$335.00 ,$335.00 ,WA,Monroe School District 103
,Invoice,7/11/16,INV15446,"Remove 24 existing projector, mount, and ceiling plate and store in onsite location with Smart boards and brackets. Cables will not be removed. If VGA cable is removed per classroom charge will be $85 vs. $63.75. Additional rooms are $63.75 without VGA cable removed and $85 with VGA cable removed",24.00,$63.75 ,"$1,530.00 ",WA,Monroe School District 103
,Invoice,7/11/16,INV15446,Remove existing Smart boards and brackets in 23 classrooms. Take Smart boards and brackets (secure together) to an onsite location. Additional rooms $85 per room.,22.00,$85.00 ,"$1,870.00 ",WA,Monroe School District 103
,Invoice,9/13/16,INV15702,Remove existing Smart boards and brackets in 23 classrooms. Take Smart boards and brackets (secure together) to an onsite location. Additional rooms $85 per room.,1.00,$0.00 ,$0.00 ,WA,Monroe School District 103
,Invoice,7/11/16,INV15446,Retrieve Smart boards and brackets from on-site location and re-install 23 Smart boards and brackets.  Additional rooms are an additional $85 per room. ACT is not responsible for offering or routing cabling. ACT will connect existing cabling to district supplied projector.,16.00,$85.00 ,"$1,360.00 ",WA,Monroe School District 103
,Invoice,9/13/16,INV15702,Retrieve Smart boards and brackets from on-site location and re-install 23 Smart boards and brackets.  Additional rooms are an additional $85 per room. ACT is not responsible for offering or routing cabling. ACT will connect existing cabling to district supplied projector.,7.00,$0.00 ,$0.00 ,WA,Monroe School District 103
,Invoice,7/27/16,INV15489,"BoxLight  PROCOLOR 700H Interactive Flat panel Display  Full HD  1920 x 1080 resolution Display Port, HDMI x 3, VGA, 3.5mm Audio in/out, OPS slot",1.00,"$8,200.00 ","$8,200.00 ",WA,Moses Lake School District 161
,Invoice,7/27/16,INV15489,"BoxLight BOX OKT-0055  Oktopus for BoxLight includes 5 presenter licenses, each with 5 collaborators",1.00,$0.00 ,$0.00 ,WA,Moses Lake School District 161
,Invoice,7/27/16,INV15489,"BoxLight PROCOLOR-WIN8OPSUHD  Ultra High Definition Windows 8 OPS, specifically designed for use with the ProColor-840H LED Ultra HD Display.  This allows UHD display and all the other benefits of the Windows 8 OPS and also eliminates the need for additional cable runs",1.00,$0.00 ,$0.00 ,WA,Moses Lake School District 161
,Invoice,11/21/16,INV16019,Lamp - MimioProjector 280 Series Replacement Lamp Module,5.00,$160.00 ,$800.00 ,WA,Moses Lake School District 161
,Invoice,8/25/16,INV15598,"***Optional*** Discard existing Smart Board, Brackets, projector and hardware***",1.00,$500.00 ,$500.00 ,WA,Muckleshoot Indian Tribe
,Invoice,8/25/16,INV15598,"***Optional**** addition of 25"" HDMI Cable and custom brushed aluminum face plate with HDMI, VGA, 3.5, and USB. ACT will remove existing faceplate, pull existing cables out of wall and add new HDMI to cable bundle. ACT will reroute cables thru existing conduit(provided there is room in conduit) and add new faceplate.  ***Estimate is based on assumption that cable path is accessible and faceplate will fit on existing wall box***",26.00,$175.00 ,"$4,550.00 ",WA,Muckleshoot Indian Tribe
,Invoice,8/25/16,INV15598,"***Optional***Remove existing Smart Board, Brackets, and Projector from classroom. If wall mount projector remove wall mount, if ceiling mount projector remove projector mount. Ceiling plate will stay in place.  Leave all existing cabling in place for new installation. Place old hardware into a TBD location on campus.  **ACT is not responsible for existing holes left in wall due to removal of Smart Board System***",26.00,$127.50 ,"$3,315.00 ",WA,Muckleshoot Indian Tribe
,Invoice,7/11/16,INV15448,"***Spare Hot Swap Panel vs. Warranty BoxLight  PROCOLOR 700H Interactive Flat panel Display  Full HD  1920 x 1080 resolution Display Port, HDMI x 3, VGA, 3.5mm Audio in/out, OPS slot  ***SPECIAL PROMO PRICING ENDS JUNE 30TH AND WHILE SUPPLIES LAST***",1.00,"$3,299.00 ","$3,299.00 ",WA,Muckleshoot Indian Tribe
,Invoice,7/11/16,INV15448,"BoxLight  PROCOLOR 700H Interactive Flat panel Display  Full HD  1920 x 1080 resolution Display Port, HDMI x 3, VGA, 3.5mm Audio in/out, OPS slot  ***SPECIAL PROMO PRICING ENDS JUNE 30TH AND WHILE SUPPLIES LAST***",29.00,"$3,299.00 ","$95,671.00 ",WA,Muckleshoot Indian Tribe
,Invoice,7/11/16,INV15448,"BoxLight BALANCEBOX 400-90 For use with BOXLIGHT ProColor 700H  - For flat panel displays 145 ~ 209 lbs, includes VESA brackets and allows for 16"" of travel",11.00,$889.00 ,"$9,779.00 ",WA,Muckleshoot Indian Tribe
,Invoice,7/11/16,INV15448,BoxLight PROCOLOR-WALLMOUNT Vertical wall mount for entire ProColor IFPD series,18.00,$89.00 ,"$1,602.00 ",WA,Muckleshoot Indian Tribe
,Invoice,8/25/16,INV15598,"Coho Rm 2102E, Chum Rm 4103 and 4102: Install BL panel on Fixed VESA mount. Installation will included HDMI, VGA, 3.5, USB, Panduit, Wall Box and brushed aluminum face plate",3.00,$400.00 ,"$1,200.00 ",WA,Muckleshoot Indian Tribe
,Invoice,8/25/16,INV15598,"Installation of BL Panel using supplied Balance Box adjustable system and existing cabling. ACT assumes cabling is available behind panel location and consist of VGA, 3.5, and USB. Excess cable will be coiled behind panel.   ***Cable extensions may be needed for existing USB, 3.5, and VGA cables due to moving bracket.",11.00,$425.00 ,"$4,675.00 ",WA,Muckleshoot Indian Tribe
,Invoice,8/25/16,INV15598,"Installation of BL Panel using supplied VESA mount, and existing cabling. ACT assumes cabling is available behind panel location and consist of VGA, 3.5, and USB. Excess cable will be coiled behind panel.",15.00,$340.00 ,"$5,100.00 ",WA,Muckleshoot Indian Tribe
,Invoice,8/25/16,INV15607,"300 Pro range 78"" ActivBoard - 2 teacher & 2 student ActivPen 50 included. ActivInspire Professional Edition available",2.00,$400.00 ,$800.00 ,WA,Mukilteo School District 6
,Invoice,6/21/16,INV15393,ActivHub 2.4GHz Radio Frequency Communication Device for use with ActivBoard,1.00,$103.00 ,$103.00 ,WA,Mukilteo School District 6
,Invoice,8/30/16,INV15614,"ActivPanel 4.5 70"" with ActivConnect G-Series - 2 stylus, 1 x ActivPanel Digital Pen, Wall Mount & cable pack included.  ActivInspire Professional Edition available FOC",6.00,"$4,449.00 ","$26,694.00 ",WA,Mukilteo School District 6
,Invoice,4/5/16,INV15120,"ActivPanel 70"" - 2 x stylus, 1 x ActivBoard Digital Pen, Vesa Mount & cable pack included.  ActivInspire Professional Edition available FOC",3.00,"$3,799.00 ","$11,397.00 ",WA,Mukilteo School District 6
,Invoice,9/1/16,INV15640,Add power for projector in ceiling.,1.00,$335.00 ,$335.00 ,WA,Mukilteo School District 6
,Invoice,8/31/16,INV15637,Add power for projectors in the ceiling.,2.00,$335.00 ,$670.00 ,WA,Mukilteo School District 6
,Invoice,8/16/16,INV15566,Assembly of stand and Activpanel for board room. We will include a power strip mounted to cart with a 12' cord.,2.00,$170.00 ,$340.00 ,WA,Mukilteo School District 6
,Invoice,5/16/16,INV15269,"BoxLight ECO X26N projector, 1024x768 resolution, 2600 lumens. HDMI, VGA, S-Vid, Component L4L eligilble",50.00,$525.00 ,"$26,250.00 ",WA,Mukilteo School District 6
,Invoice,3/22/16,INV15071,"BoxLight ECO X27NST 2700 lumens, XGA 1024x768.  HDMI, 2 VGA,S-Vid, Component. L4L eligible Does not include Mount",5.00,"$1,138.70 ","$5,693.50 ",WA,Mukilteo School District 6
,Invoice,11/30/16,INV16051,"BoxLight ECO X27NST 2700 lumens, XGA 1024x768.  HDMI, 2 VGA,S-Vid, Component. L4L eligible Does not include Mount",5.00,"$1,138.70 ","$5,693.50 ",WA,Mukilteo School District 6
,Invoice,5/16/16,INV15269,"BoxLight ECO-710  Replacement remote for ECO X26N, X30N, WX32N, X27NST, X32NST, WX32NST",5.00,$0.00 ,$0.00 ,WA,Mukilteo School District 6
,Invoice,3/22/16,INV15071,BoxLight Lamps4life-EDU - Warranty. Boxlight will exchange the lamp  for the life of the projector!,5.00,$0.00 ,$0.00 ,WA,Mukilteo School District 6
,Invoice,5/16/16,INV15269,BoxLight Lamps4life-EDU - Warranty. Boxlight will exchange the lamp  for the life of the projector!,50.00,$99.00 ,"$4,950.00 ",WA,Mukilteo School District 6
,Invoice,11/30/16,INV16051,BoxLight Lamps4life-EDU - Warranty. Boxlight will exchange the lamp  for the life of the projector!,5.00,$0.00 ,$0.00 ,WA,Mukilteo School District 6
,Invoice,2/10/16,INV14920,HoverCam Solo 8,100.00,$326.55 ,"$32,655.00 ",WA,Mukilteo School District 6
,Invoice,6/28/16,INV15422,HoverCam Solo 8,50.00,$326.55 ,"$16,327.50 ",WA,Mukilteo School District 6
,Invoice,9/26/16,INV15759,HoverCam Solo 8,100.00,$326.55 ,"$32,655.00 ",WA,Mukilteo School District 6
,Invoice,8/16/16,INV15567,Install ActivBoard and drop ceiling-mounted projector in OE Portable 2.,1.00,$836.00 ,$836.00 ,WA,Mukilteo School District 6
,Invoice,8/16/16,INV15563,Install ActivBoard from DO warehouse in CH computer lab.,1.00,$220.00 ,$220.00 ,WA,Mukilteo School District 6
,Invoice,8/16/16,INV15563,Install ActivBoard from MA E280 in FA computer lab.,1.00,$220.00 ,$220.00 ,WA,Mukilteo School District 6
,Invoice,9/1/16,INV15646,"Install ActivBoard, project, faceplate (move AB from EX room 230 to OP portable 35)",1.00,$891.00 ,$891.00 ,WA,Mukilteo School District 6
,Invoice,9/1/16,INV15639,"Install ActivBoard, projector and faceplate (move AB from OP room 12 to EN room 11)",1.00,$836.00 ,$836.00 ,WA,Mukilteo School District 6
,Invoice,9/1/16,INV15640,"Install mounted projector (hard lid). Incluldes projector, cabling and faceplate.",1.00,$825.00 ,$825.00 ,WA,Mukilteo School District 6
,Invoice,8/16/16,INV15562,Install older ActivBoard currently in FA computer lab to KA portable 3,1.00,$220.00 ,$220.00 ,WA,Mukilteo School District 6
,Invoice,8/16/16,INV15566,Install panel on wall with mount that comes with the panel in conference room,1.00,$340.00 ,$340.00 ,WA,Mukilteo School District 6
,Invoice,8/16/16,INV15567,Install power for projector.,1.00,$335.00 ,$335.00 ,WA,Mukilteo School District 6
,Invoice,3/22/16,INV15071,Install retrofit Boxlight on Promethean systems,5.00,$0.00 ,$0.00 ,WA,Mukilteo School District 6
,Invoice,11/30/16,INV16051,Install retrofit Boxlight on Promethean systems,5.00,$0.00 ,$0.00 ,WA,Mukilteo School District 6
,Invoice,8/25/16,INV15607,"Installation of ActivBoards, projectors, cabling and faceplate for drop ceiling.",3.00,$836.00 ,"$2,508.00 ",WA,Mukilteo School District 6
,Invoice,8/25/16,INV15607,Installation of power in ceiling for mounted projector (includes permit costs),3.00,$385.00 ,"$1,155.00 ",WA,Mukilteo School District 6
,Invoice,10/6/16,INV15836,Liberty faceplate for Mukilteo,2.00,$0.00 ,$0.00 ,WA,Mukilteo School District 6
,Invoice,10/6/16,INV15834,Liberty faceplate for Mukilteo,1.00,$0.00 ,$0.00 ,WA,Mukilteo School District 6
,Invoice,8/31/16,INV15637,Mount projectors in 2 classrooms at EN (room 8 and 10) with drop ceiling.,2.00,$770.00 ,"$1,540.00 ",WA,Mukilteo School District 6
,Invoice,9/1/16,INV15636,"Move 1 ActivBoard, only, from portable 3 to computer lab and 1 ActivBoard, only, from room 19 to room 18.",2.00,$220.00 ,$440.00 ,WA,Mukilteo School District 6
,Invoice,8/16/16,INV15565,Move ActivBoard from CO R116 to PP RO11 and mount ActivBoard per map (where mounted projector is already installed.),1.00,$220.00 ,$220.00 ,WA,Mukilteo School District 6
,Invoice,8/16/16,INV15560,Move ActivBoard from MA E129 to E118 (per the map),1.00,$220.00 ,$220.00 ,WA,Mukilteo School District 6
,Invoice,12/29/16,INV16128,Move ActivBoard from MBSC R??? to R221 with exiting mounted projector.,1.00,$220.00 ,$220.00 ,WA,Mukilteo School District 6
,Invoice,8/25/16,INV15604,Move ActivBoard from room 20 to room 2,1.00,"$1,155.00 ","$1,155.00 ",WA,Mukilteo School District 6
,Invoice,8/25/16,INV15604,Move ActivBoard from warehouse to OP computer lab.,1.00,$220.00 ,$220.00 ,WA,Mukilteo School District 6
,Invoice,8/18/16,INV15586,Move and install ActivBoard from CO D128 to OV E104 where mounted projector and faceplace already exist.,1.00,$220.00 ,$220.00 ,WA,Mukilteo School District 6
,Invoice,7/18/16,INV15476,Power Supply unit (brick) and main lead for 300 Pro range ActivBoard (new),2.00,$37.00 ,$74.00 ,WA,Mukilteo School District 6
,Invoice,9/26/16,INV15760,"PRM-10/20 replacement bulb (a 6"" lens offet to the left side of the projector). Also compatible with SU70, XU73, XU74, XU83, XU84, XU86, XU87 & XL40 projectors. (AKA POA-LMP126 or L1039)",1.00,$115.00 ,$115.00 ,WA,Mukilteo School District 6
,Invoice,7/18/16,INV15476,"Promethean Electronics for 178, 378, 378 Pro Boards",1.00,$459.00 ,$459.00 ,WA,Mukilteo School District 6
,Invoice,5/16/16,INV15269,"Replacement lamp for ECO X26N, X30N, WX32N, X27NST, X32NST, WX32NST",1.00,$0.00 ,$0.00 ,WA,Mukilteo School District 6
,Invoice,8/25/16,INV15605,Safari Montage - Add-on Content Drive with Sled (E) Superset XXXIV Content Drive 6TB (E),2.00,$569.00 ,"$1,138.00 ",WA,Mukilteo School District 6
,Invoice,8/25/16,INV15605,Safari Montage - Add-on Content Drive with Sled (E) Superset XXXIV Hi - Res,2.00,$569.00 ,"$1,138.00 ",WA,Mukilteo School District 6
,Invoice,8/25/16,INV15605,Safari Montage 9-12 Super Core Content Package  Includes: CORE 9-12 Content Package (2015) 9-12 Expansion Content Package (2015),2.00,"$2,195.00 ","$4,390.00 ",WA,Mukilteo School District 6
,Invoice,8/25/16,INV15605,Safari Montage Channel Guide Annual Fee (11-25),1.00,"$1,000.00 ","$1,000.00 ",WA,Mukilteo School District 6
,Invoice,8/25/16,INV15605,Safari Montage Interoperability Support Services (Annual) Renewal,1.00,"$11,000.00 ","$11,000.00 ",WA,Mukilteo School District 6
,Invoice,8/25/16,INV15605,Safari Montage K-8 Super Core Content Package (2015) Renewal,15.00,"$1,250.00 ","$18,750.00 ",WA,Mukilteo School District 6
,Invoice,8/25/16,INV15605,"Safari Montage Managed Home Access, per school per year",17.00,$100.00 ,"$1,700.00 ",WA,Mukilteo School District 6
,Invoice,2/15/16,INV14935,SAFARI Montage Pathways SM Client Licenses (per school),2.00,$497.50 ,$995.00 ,WA,Mukilteo School District 6
,Invoice,8/25/16,INV15605,"SAFARI Montage Software Upgrade Plan, per school per year",17.00,$300.00 ,"$5,100.00 ",WA,Mukilteo School District 6
