Type,Date,Document Number,Description,Qty. Sold,Sales Price,Revenue,Address: Billing Address State,Customer,School District,Year,,,
Invoice,8/20/19,INV18643,"Audio Enhancement Power Supply 24V, 2.5A",1,$59.00,$59.00,WA,Northshore School District 417,Northshore School District 417,2019,,,
Invoice,2/25/19,INV18247,"AE Charger, Dual USB Wall Mount Charger Block, for XD Microphones",4,$13.95,$55.80,NV,Damonte Ranch High School,Washoe County School District,2019,,,
Invoice,4/4/19,INV18330,"ActivSlate/ActivBoard power supply unit with mains lead (power cable) for ActivSlate 2.4, 100 and 300 Range ActivBoards; not compatible with ActivSlate 60",1,$54.00,$54.00,CA,Bret Harte Union High School District,Bret Harte Union High School District,2019,,,
Invoice,2/1/19,INV18210,LENOVO : Lenovo Essential Wireless Keyboard and Mouse Combo - US English,1,$49.99,$49.99,CA,Palmdale High School,Antelope Valley High School District,2019,,,
Invoice,5/20/19,INV18416,LENOVO : Lenovo Essential Wireless Keyboard and Mouse Combo - US English,1,$49.99,$49.99,CA,Palmdale High School,Antelope Valley High School District,2019,,,
Invoice,4/17/19,INV18352,LENOVO : Lenovo Essential Wireless Keyboard and Mouse Combo - US English,1,$49.99,$49.99,CA,Quartz Hill High School,Antelope Valley High School District,2019,,,
Invoice,10/7/19,INV18801,Logitech Wireless Combo MK345 - Keyboard and mouse set - wireless - 2.4 GHz,1,$49.99,$49.99,WA,Kidder Mathews,COMPANY,2019,,,
Invoice,2/1/19,INV18213,Lenovo Tiny VESA Mount II- system mounting bracket. System mounting bracket - for ThinkCentre M700; M715q; M72e; M900; M92; M92p; M93p,3,$14.99,$44.97,CA,Eastside High School,PRIVATE,2019,,,
Invoice,10/7/19,INV18797,"Audio Enhancement Power Supply 24V, 2.5A",1,$40.00,$40.00,CA,Pacheco High School,Los Banos Unified School District,2019,,,
Invoice,10/24/19,INV18846,"Audio Enhancement Power Supply 24V, 2.5A",1,$40.00,$40.00,CA,Pacheco High School,Los Banos Unified School District,2019,,,
Invoice,8/22/19,INV18654,Promethean DLP Remote Remote control for DLP Projectors. For Room 111,1,$40.00,$40.00,NV,Silver Stage Middle School,Lyon County School District,2019,,,
Invoice,10/24/19,INV18844,1 Space Unit Shelf,1,$35.99,$35.99,WA,Lakewood School District 306,Lakewood School District 306,2019,,,
Invoice,3/11/19,INV18265,Lenovo Tiny VESA Mount II- system mounting bracket. System mounting bracket - for ThinkCentre M700; M715q; M72e; M900; M92; M92p; M93p,2,$17.57,$35.14,CA,Desert Pathways High School,Antelope Valley High School District,2019,,,
Invoice,8/13/19,INV18619,Additional cost of parts needed,1,$35.00,$35.00,CA,St. Anselm School,PRIVATE,2019,,,
Invoice,2/25/19,INV18247,Audio Enhancement Dual Microphone Charger AEBC-09 & MTD-09,1,$35.00,$35.00,NV,Damonte Ranch High School,Washoe County School District,2019,,,
Invoice,1/21/19,INV18184,"Audio Enhancement Power Supply 24V, 2.5A",1,$35.00,$35.00,WA,Northshore School District 417,Northshore School District 417,2019,,,
Invoice,3/18/19,INV18286,Airtame 2 Ethernet Adapter. This adapter does not allow for POE. New Version in Q1 will allow POE.,2,$17.35,$34.70,WA,Lakewood Middle School,Lakewood School District 306,2019,,,
Invoice,4/9/19,INV18339,Promethean Remote Control for ActivPanel 5-6 & I-series,4,$8.00,$32.00,WA,Mukilteo School District 6,Mukilteo School District 6,2019,,,
Invoice,10/24/19,INV18844,KanexPro 24V Power Supply for HDBase70POET/HDBase70POER,1,$28.99,$28.99,WA,Lakewood School District 306,Lakewood School District 306,2019,,,
Invoice,8/12/19,INV18611,Da-Lite #11 Wall Bracket White,1,$22.00,$22.00,WA,The Northwest School,PRIVATE,2019,,,
Invoice,4/29/19,INV18374,Airtame 2 Ethernet Adapter,1,$19.99,$19.99,WA,Lakewood School District 306,Lakewood School District 306,2019,,,
Invoice,6/17/19,INV18471,Airtame 2 Ethernet Adapter - USB-ETH,1,$20.00,$19.99,WA,Bethel School District,Bethel School District,2019,,,
Invoice,7/18/19,INV18545,Audio Enhancement Lanyard for MTD-09 and STD-14 Microphone. For IR and XD mics.,2,$9.00,$18.00,WA,White River School District 416,White River School District 416,2019,,,
Invoice,3/11/19,INV18271,Lenovo Tiny VESA Mount II- system mounting bracket. System mounting bracket - for ThinkCentre M700; M715q; M72e; M900; M92; M92p; M93p,1,$17.57,$17.57,CA,Highland High School,Antelope Valley High School District,2019,,,
Invoice,2/1/19,INV18210,Lenovo Tiny VESA Mount II- system mounting bracket. System mounting bracket - for ThinkCentre M700; M715q; M72e; M900; M92; M92p; M93p,1,$17.57,$17.57,CA,Palmdale High School,Antelope Valley High School District,2019,,,
Invoice,5/20/19,INV18416,Lenovo Tiny VESA Mount II- system mounting bracket. System mounting bracket - for ThinkCentre M700; M715q; M72e; M900; M92; M92p; M93p,1,$17.57,$17.57,CA,Palmdale High School,Antelope Valley High School District,2019,,,
Invoice,4/17/19,INV18352,Lenovo Tiny VESA Mount II- system mounting bracket. System mounting bracket - for ThinkCentre M700; M715q; M72e; M900; M92; M92p; M93p,1,$17.57,$17.57,CA,Quartz Hill High School,Antelope Valley High School District,2019,,,
Invoice,10/7/19,INV18798,"AE Charger, Dual USB Wall Mount Charger Block, for XD Microphones",1,$16.00,$16.00,CA,Antelope Valley High School District,Antelope Valley High School District,2019,,,
Invoice,4/3/19,INV18325,1x2 HDMI distribution amp. (active splitter) HDMI 2.0 18G 4K60 4:4:4 and HDR capable,1,$0.00,$0.00,WA,Lakewood High School,Lakewood School District 306,2019,,,
Invoice,11/6/19,INV18866,ACT Installation of Panel and Audio System on Dual Fixed Mounts (ACT Special Bracket) Wagner Center - Rm 3 - adjustable height Chain Lake - new P7 - adjustable height Salem Woods - P1 - adjustable height Salem Woods - P2 - adjustable height,4,$0.00,$0.00,WA,Monroe School District 103,Monroe School District 103,2019,,,
Invoice,11/6/19,INV18866,Act Installation of Panel and Audio Systems on a Fixed Height Mount. Locations below. Wagner Center - Rm 13 - single height Monroe High - new P1 - single height Monroe High - new P2 - single height Monroe High - new P11 - single height Monroe High - new P17 - single height Monroe High - new P18 - single height,6,$0.00,$0.00,WA,Monroe School District 103,Monroe School District 103,2019,,,
Invoice,7/24/19,INV18554,"ACT will deliver and install the Smart panel, classroom sound system, phone, docking station, wireless keyboard and mouse, document camera and screen beam in the new classrooms. We will install the new cabling to connect the Smart panel from the audio system, docking station and document camera. We will document all asset tags for the presentation equipment. We will document the Mac address, room number and the wall plate port number for the phone. ACT will update the Smart panels, connect them to the network and commission the system. Cables included to complete the install: (1) 25' DisplayPort cable (panel to dock) (1) 25' HDMI cable (panel to document camera) (1) 25' 3.5 stereo cable (audio system to dock) (1) 6' 3.5 stereo cable (panel to audio system) (1) 16' USB cable (panel to dock) (1) surge protector with 25' cord (2) 25' cat 6 (panel to network and dock to network) (1) 6' HDMI (screen beam to panel) ACT will dispose of trash off site.",11,$0.00,$0.00,WA,Old Redmond Schoolhouse Community Center,Lake Washington School District 414,2019,,,
Invoice,9/26/19,INV18764,ActivConnect OPS - AP PC for Android.,4,$0.00,$0.00,CA,Eastside High School,PRIVATE,2019,,,
Invoice,5/16/19,INV18411,ActivConnect OPS - AP PC for Android.,1,$0.00,$0.00,NV,Washoe Inspire Academy,Lake Washington School District 414,2019,,,
Invoice,11/6/19,INV18864,"AE Microphone XD Handheld Mic Kit - includes HH mic, 1 LiON Battery, USB Cable (KIT)",1,$0.00,$0.00,WA,Monroe School District 103,Monroe School District 103,2019,,,
Credit Memo,11/6/19,443,"AE Microphone XD Handheld Mic Kit - includes HH mic, 1 LiON Battery, USB Cable (KIT)",-1,$0.00,$0.00,WA,Monroe School District 103,Monroe School District 103,2019,,,
Invoice,6/17/19,INV18471,Airtame 2 Ethernet Adapter - USB-ETH,1,$0.00,$0.00,WA,Bethel School District,Bethel School District,2019,,,
Invoice,7/3/19,INV18517,Airtame 2 Ethernet Adapter - USB-ETH,1,$0.00,$0.00,WA,Dieringer School District 343,Dieringer School District 343,2019,,,
Credit Memo,7/3/19,440,Airtame 2 Ethernet Adapter - USB-ETH,-1,$0.00,$0.00,WA,Dieringer School District 343,Dieringer School District 343,2019,,,
Invoice,4/24/19,INV18363,Airtame 2 Ethernet Adapter - USB-ETH,1,$0.00,$0.00,WA,Olympia School District,Olympia School District,2019,,,
Invoice,8/12/19,INV18607,AM50 iQ appliance + Intel Compute Card (i5)+Win 10 Pro,1,$0.00,$0.00,WA,Snohomish School District 201,Snohomish School District 201,2019,,,
Invoice,11/6/19,INV18864,Audio Enhancement wall speaker kit. Includes 1 wall speaker and 1 of 50' speaker cable. Also includes white wall speaker - WS-09 and cable wire speaker - 50' tinned plenum rated speaker wire.,2,$0.00,$0.00,WA,Monroe School District 103,Monroe School District 103,2019,,,
Credit Memo,11/6/19,443,Audio Enhancement wall speaker kit. Includes 1 wall speaker and 1 of 50' speaker cable. Also includes white wall speaker - WS-09 and cable wire speaker - 50' tinned plenum rated speaker wire.,-2,$0.00,$0.00,WA,Monroe School District 103,Monroe School District 103,2019,,,
Invoice,7/24/19,INV18555,"BoxLight BALANCEBOX 400-90 Tensioned height adjustable wall mount for use with flat panel displays 145 ~ 209 lbs, allows for 16"" of travel",2,$0.00,$0.00,WA,Mukilteo School District 6,Mukilteo School District 6,2019,,,
Invoice,11/7/19,INV18874,"BoxLight MimioClarity Large Clsrm - 4 cut in ceiling speakers: Classroom A (AMP, teacher mic, student mic,",8,$0.00,$0.00,CA,Anacortes School District 103,Anacortes School District 103,2019,,,
Credit Memo,11/7/19,446,"BoxLight MimioClarity Large Clsrm - 4 cut in ceiling speakers: Classroom A (AMP, teacher mic, student mic,",-8,$0.00,$0.00,CA,Anacortes School District 103,Anacortes School District 103,2019,,,
Invoice,8/22/19,INV18649,"BoxLight Procolor-PCMODi5 v2.0 - PC Module 15 IPC 128GBSS WiFi Bluetooth for ProColor 652U, 702U, 752U, 862U interactive flat panels. (Windows license not included) **ALREADY ON SITE**",1,$0.00,$0.00,CA,Stephens Elementary School,Chowchilla Elementary School District,2019,,,
Invoice,3/28/19,INV18316,Change order request from Estimate 11769. ACT will install new faceplate for Powered USB over CAT 5/6 cabling. ACT will reuse all other cables that are in place for currrent EXTRON System. ACT will remove EXTRON equipment and re-install with best efforts. EXTRON will need to come to site to do programming.,1,$0.00,$0.00,WA,Muckleshoot Indian Tribe,OTHER,2019,,,
Invoice,3/27/19,INV18312,CITC Marysville Room 107: Remove and re-route cable. ACT came identified that the cable needs to be removed and reinstalled. This HDMI cable is directional.,1,$0.00,$0.00,WA,Construction Industry Training Council,COMPANY,2019,,,
Invoice,5/28/19,INV18428,Full Motion Medium-large Mount,5,$0.00,$0.00,WA,Marysville School District 25,Marysville School District 25,2019,,,
Invoice,12/12/19,INV18941,Jig 2.0 PC Module,2,$0.00,$0.00,WA,Lakewood School District 306,Lakewood School District 306,2019,,,
Invoice,8/22/19,INV18649,"Mobile height adjustable stand with 20"" vertical adjustment and 90 degrees of tilt. 4-way switch included. **ALREADY ON SITE**",1,$0.00,$0.00,CA,Stephens Elementary School,Chowchilla Elementary School District,2019,,,
Invoice,7/1/19,INV18512,"No invoicing for the final 2 **Optional** Remove existing Promethean System including cables, face plate, and Panduit (if applicable). Load removed equipment into ACT service truck and transport equipment to proper recycle location in Snohomish County",2,$0.00,$0.00,WA,Chestnut Hill Academy,PRIVATE,2019,,,
Invoice,10/21/19,INV18836,Not Doing ACT exchange program (Special),2,$0.00,$0.00,WA,Lake Washington School District 414,Lake Washington School District 414,2019,,,
Invoice,10/21/19,INV18836,"Not doing Remove Activboard and projector. Install new Smart MX275 interactive panel where Activboard was placed. Install includes (2) 25' HDMI, (1) 25' 3.5mm to RCA. ACT will connect the panel to the docking station, document camera and FrontRow amplifier. ACT will connect the ActionTech to the panel for wireless display.",2,$0.00,$0.00,WA,Lake Washington School District 414,Lake Washington School District 414,2019,,,
Invoice,10/21/19,INV18836,"Not doing Remove existing Activboards and projectors where needed. ACT will take old equipment back to warehouse. Assemble Peerless cart. Install new Smart 2075 panel with on cart. Includes (2) 10' HDMI, 25' 3.5. Connect ActionTek to panel using 6' HDMI. Any mobile cart installations will include a power strip.",3,$0.00,$0.00,WA,Lake Washington School District 414,Lake Washington School District 414,2019,,,
Invoice,4/3/19,INV18325,PixiePlus Serial and IR Emitter,1,$0.00,$0.00,WA,Lakewood High School,Lakewood School District 306,2019,,,
Invoice,11/6/19,INV18866,"Remove Existing Panel and Add ACT Dual Mount Bracket. Panel Height to be at 28"". Wagner Center - Rm 4 Wagner Center - Rm 6 Wagner Center - Rm 7",2,$0.00,$0.00,WA,Monroe School District 103,Monroe School District 103,2019,,,
Invoice,11/6/19,INV18866,"Remove Existing Panel, Mount and cable whip. Remove Audio System Amp, Receiver, and Ceiling Speakers. (Speaker Wire and Surface mount race way will be left in place) Equipment will be removed and transported to different installation sites. Wagner Center - Rm 5 Wagner Center - Rm 7 Wagner Center - Rm 8 Wagner Center - Rm 9 Wagner Center - Rm 10 Wagner Center - Rm 12 Wagner Center - Rm 14-Leave audio speakers in place.",7,$0.00,$0.00,WA,Monroe School District 103,Monroe School District 103,2019,,,
Invoice,3/26/19,INV18306,REPLACEMENT PEN FOR SPNL-6000 SERIES AND SBID8000-G5 SERIES - BLACK,2,$0.00,$0.00,WA,Evergreen Junior High School,Lake Washington School District 414,2019,,,
Invoice,3/26/19,INV18306,REPLACEMENT PEN FOR SPNL-6000 SERIES AND SBID8000-G5 SERIES - RED,2,$0.00,$0.00,WA,Evergreen Junior High School,Lake Washington School District 414,2019,,,
Invoice,3/26/19,INV18306,Replacement pen/stylus for SBID & MX Series panels. Pair,1,$0.00,$0.00,WA,Evergreen Junior High School,Lake Washington School District 414,2019,,,
Invoice,1/3/19,INV18158,"VELCRO® Brand ONE-WRAP® Cable Tie, Continuous Roll, 75 ft. L x 0.50 in. W, Black",10,$0.00,$0.00,WA,Lake Washington School District 414,Lake Washington School District 414,2019,,,
Invoice,3/27/19,INV18310,"VELCRO® Brand ONE-WRAP® Cable Tie, Continuous Roll, 75 ft. L x 0.50 in. W, Black",5,$0.00,$0.00,WA,Lake Washington School District 414,Lake Washington School District 414,2019,,,
Invoice,12/11/19,INV18928,"VELCRO® Brand ONE-WRAP® Cable Tie, Continuous Roll, 75 ft. L x 0.50 in. W, Black",20,$0.00,$0.00,WA,Lake Washington School District 414,Lake Washington School District 414,2019,,,
Invoice,7/23/19,INV18553,SMART Learning Suite 1yr Subscription. Priced per quantity needed.,28,$0.00,$0.00,WA,Dieringer Heights Elem School,Dieringer School District,2019,,,
Invoice,7/9/19,INV18521,Smart Learning Suite 4yr Extended Maintenance. Priced per quantity.,80,$0.00,$0.00,WA,Bellevue School District 405,Bellevue School District 405,2019,,,
Invoice,7/9/19,INV18520,Smart Learning Suite 4yr Extended Maintenance. Priced per quantity.,40,$0.00,$0.00,WA,Bellevue School District 405,Bellevue School District 405,2019,,,
Invoice,10/30/19,INV18856,Surge Protector w 6 outlets and 25' power cord (Monoprice),18,$0.00,$0.00,WA,Marysville School District 25,Marysville School District 25,2019,,,
Invoice,10/9/19,INV18808,Todd Beamer: Swap career center from a 7075 to a 275. Took the 7075 back to Forma and installed it there. The original Install sheet was incorrect. 1.5 hours 3 techs. Move room 118 to a different location. Paul approved/requested the move. 45 minutes 2 techs.,1,$0.00,$0.00,WA,Federal Way Public Schools,Federal Way Public Schools,2019,,,
Invoice,8/7/19,INV18599,UNPLUGD for ProColor Series 2 (XX2) panel,2,$0.00,$0.00,WA,Construction Industry Training Council,COMPANY,2019,,,
Invoice,8/12/19,INV18600,UNPLUGD for ProColor Series 2 (XX2) panel,2,$0.00,$0.00,WA,Construction Industry Training Council,COMPANY,2019,,,
Invoice,5/20/19,INV18419,UNPLUGD for ProColor Series 2 (XX2) panel,6,$0.00,$0.00,WA,Gonzaga University,COLLEGE,2019,,,
Invoice,8/22/19,INV18652,UNPLUGD for ProColor Series 2 (XX2) panel License Codes FOC:,34,$0.00,$0.00,WA,Anacortes School District 103,Anacortes School District 103,2019,,,
Invoice,9/19/19,INV18741,"VELCRO® Brand ONE-WRAP® Cable Tie, Continuous Roll, 75 ft. L x 0.50 in. W, Black",20,$0.00,$0.00,WA,Juanita High School,Lake Washington School District 414,2019,,,
Invoice,5/14/19,INV18408,"We are closing the file. We have tried a number of times to reach out to the customer to complete the final install and they have not returned out calls. Installation of 70"" non interactive panel and wall mount. In Installation includes Labor to install customer provided TV and Wall mount, TV to wall at height noted on Classroom Map. ACT will install ACT Cable kit to designated area noted on Classroom Map. Install mount and TV, verify Image. ***Assumptions*** 2+ installs at a time Classroom Map received with detailed instructions Classroom wall is clear of items (posters, art work etc.) Access to Room is available after school hours District Equipment is located onsite 2 at main campus 4 at Kendell 1 at Harmony",1,$0.00,$0.00,WA,Mount Baker School District,Mount Baker School District,2019,,,
